703.5,361.5,57.0,114.0
703.699566841052,362.4577718419829,56.80747020259287,113.21506392101469
704.5134434363449,363.00189695308677,56.85762316759339,112.94609569410346
704.725879426988,362.9979309843715,56.7252199427447,112.92396785247104
704.0958661074135,362.851895056701,56.56575719819604,112.54070656553148
709.9570781191258,365.1578920560366,56.790820052212915,113.49487372256104
710.4257363443063,365.83892425935056,56.89396216184163,113.92533949495679
715.3997959153987,368.0967011865536,57.103283205203645,114.67556895048722
720.1277771084258,371.1170309097847,57.63540942693763,115.27863346871618
724.8211653581233,373.4272735324687,57.89124157012097,115.44120495934072
728.4594908424923,376.17478636444645,58.24714990085177,115.62738552173403
733.1836755729951,375.978563514673,58.45290660714367,115.844192158161
737.6564802747951,376.24950715995953,58.42761962175646,116.19807613261784
741.2083644610077,378.8240666774925,58.793473861330845,116.39628528358705
745.0698208954864,381.1733842547188,59.85442215265183,117.43156784229976
749.6280723249702,381.1426758415524,60.51144357804702,117.79220609488115
754.0479499159804,382.9118477663215,61.35195096163916,118.33933959748524
758.5775780072879,383.6920995943995,62.526353569612695,119.17946474648977
762.2748513584457,384.8745023250011,63.39177848594926,120.5950931784903
765.1063292418847,384.6515480895922,63.540727626297915,120.64140057723507
767.5491223406179,386.3549921578728,64.61535985839689,120.88896118830878
768.3439924787714,387.4438179515821,65.10237844363186,120.86568634611422
771.2824115197977,385.62081623203846,65.157081327613,120.72360551663161
774.5201914853308,385.8367010147495,64.54680870047147,120.71986963093318
778.3123385219637,387.32639040438426,64.81035636686008,120.73312181022078
782.3579319055414,390.2056673498,65.53738210886003,121.52486613334801
781.6612579025779,391.03235346207225,65.95891190609261,122.27056321803815
785.296415166252,389.32334214777404,65.9989640092986,122.79515609047006
788.6517492068101,390.7855695856641,67.14990681761708,125.14054908456302
791.708333480452,391.23930276424363,67.52424704413723,127.68107314488444
794.1161847405324,390.99710783275714,68.42811086919126,129.75493530171113
794.1479492246082,390.6235691828587,68.23804445883229,131.1401130467785
795.6006965193592,390.13542386588557,68.62187009981426,132.1714264009723
796.9898212280051,389.4761235681367,68.65740194396658,133.08589391503398
796.1536255485003,390.2275008521121,69.1457165169349,134.42104475403508
795.802182087613,389.7801165026797,69.63130704698396,134.51126977890775
795.6057402549293,388.5400787614012,69.7520106915423,134.30362567795328
795.6223072400566,389.1038232613602,70.56376224937529,135.25992054301022
796.8062948451933,386.08464565317195,70.19181784659683,135.22189979808303
796.5159700591871,381.6388826263348,69.39340107053347,135.9503656634639
797.5640328749477,380.903237001168,69.22998835157188,137.5664984804793
796.942999769044,379.6739530676068,68.81526228032084,138.82710811662952
797.493570637599,378.75150845433944,69.09515932819176,139.39712170229507
797.7843710259426,377.69649446784837,68.57103221474512,140.4747079400096
797.5176274924058,378.8829013802962,69.33552448852288,141.73536727299665
797.4487702098702,375.13685274968327,69.66471527944714,143.18582997459106
798.1392035023791,373.99869969332144,69.5457177673434,143.73790043343752
796.7915144788424,377.2904705023741,75.96002319783983,144.60869975008558
798.2098226880723,374.95192721929203,74.99039269647116,144.92947213396823
799.053886030889,378.9652504222058,80.29481066186942,145.60766066619
799.1387228606224,381.12663960144073,84.75169339888703,147.69108843870157
798.9198023407747,381.76733258616486,87.99697209689228,150.04651944770794
