702.500000,361.000000,57.000000,114.000000
702.500000,361.000000,57.000000,114.000000
702.500000,361.000000,57.000000,114.000000
702.500000,361.000000,57.000000,114.000000
702.500000,361.000000,57.000000,114.000000
708.500000,364.000000,57.000000,114.000000
708.500000,364.000000,57.000000,114.000000
713.500000,367.000000,57.000000,114.000000
719.500000,370.000000,57.000000,114.000000
724.500000,374.000000,57.000000,114.000000
728.500000,374.500000,59.000000,117.000000
732.500000,377.500000,59.000000,117.000000
737.000000,377.500000,60.000000,121.000000
741.000000,379.500000,60.000000,121.000000
746.000000,381.500000,60.000000,121.000000
751.000000,383.500000,60.000000,121.000000
755.000000,385.500000,60.000000,121.000000
760.000000,387.500000,60.000000,121.000000
764.000000,389.500000,60.000000,121.000000
767.000000,390.500000,60.000000,121.000000
771.000000,391.500000,60.000000,121.000000
769.000000,389.500000,62.000000,125.000000
773.000000,391.500000,62.000000,125.000000
776.000000,391.500000,62.000000,125.000000
780.000000,392.500000,62.000000,125.000000
784.000000,393.500000,62.000000,125.000000
784.000000,393.500000,62.000000,125.000000
788.000000,393.500000,62.000000,125.000000
790.000000,393.000000,64.000000,128.000000
794.000000,394.000000,64.000000,128.000000
795.000000,392.000000,66.000000,132.000000
794.000000,392.000000,66.000000,132.000000
796.000000,391.000000,66.000000,132.000000
797.000000,391.000000,66.000000,132.000000
798.000000,392.000000,66.000000,132.000000
798.000000,392.000000,66.000000,132.000000
798.000000,392.000000,66.000000,132.000000
797.000000,392.000000,66.000000,132.000000
798.000000,391.000000,66.000000,132.000000
797.000000,391.000000,66.000000,132.000000
797.000000,390.000000,66.000000,132.000000
797.000000,390.000000,66.000000,132.000000
797.000000,387.000000,68.000000,136.000000
798.000000,387.000000,68.000000,136.000000
799.000000,387.000000,68.000000,136.000000
800.000000,387.000000,68.000000,136.000000
800.000000,387.000000,68.000000,136.000000
801.000000,386.000000,68.000000,136.000000
802.000000,384.000000,70.000000,140.000000
805.000000,385.000000,70.000000,140.000000
806.000000,384.000000,72.000000,144.000000
805.000000,384.000000,72.000000,144.000000
808.000000,384.000000,72.000000,144.000000
810.000000,382.500000,74.000000,149.000000
812.500000,381.500000,77.000000,153.000000
815.500000,383.500000,77.000000,153.000000
815.500000,383.500000,77.000000,153.000000
818.500000,383.500000,77.000000,153.000000
821.500000,383.500000,77.000000,153.000000
822.500000,381.000000,79.000000,158.000000
824.500000,381.000000,79.000000,158.000000
824.500000,381.000000,79.000000,158.000000
825.500000,381.000000,79.000000,158.000000
827.500000,380.000000,79.000000,158.000000
827.500000,381.000000,79.000000,158.000000
828.500000,380.000000,79.000000,158.000000
828.500000,380.000000,79.000000,158.000000
828.500000,378.000000,79.000000,158.000000
826.500000,377.000000,79.000000,158.000000
825.500000,374.000000,79.000000,158.000000
824.500000,372.000000,79.000000,158.000000
824.500000,372.000000,79.000000,158.000000
821.500000,369.000000,79.000000,158.000000
818.500000,364.000000,79.000000,158.000000
815.500000,361.000000,79.000000,158.000000
811.500000,358.000000,79.000000,158.000000
810.500000,358.000000,79.000000,158.000000
807.500000,357.500000,77.000000,153.000000
804.500000,353.500000,77.000000,153.000000
800.500000,349.500000,77.000000,153.000000
795.500000,345.500000,77.000000,153.000000
795.500000,345.500000,77.000000,153.000000
791.500000,342.500000,77.000000,153.000000
787.500000,338.500000,77.000000,153.000000
783.500000,334.500000,77.000000,153.000000
779.500000,331.500000,77.000000,153.000000
779.500000,331.500000,77.000000,153.000000
776.500000,329.500000,77.000000,153.000000
772.500000,326.500000,77.000000,153.000000
768.500000,324.500000,77.000000,153.000000
765.500000,322.500000,77.000000,153.000000
765.500000,322.500000,77.000000,153.000000
762.500000,320.500000,77.000000,153.000000
759.500000,317.500000,77.000000,153.000000
756.500000,315.500000,77.000000,153.000000
754.500000,312.500000,77.000000,153.000000
754.500000,312.500000,77.000000,153.000000
754.000000,311.500000,74.000000,149.000000
753.000000,308.500000,74.000000,149.000000
752.000000,305.500000,74.000000,149.000000
750.000000,302.500000,74.000000,149.000000
750.000000,301.500000,74.000000,149.000000
749.000000,298.500000,74.000000,149.000000
747.000000,295.500000,74.000000,149.000000
747.000000,292.500000,74.000000,149.000000
746.000000,292.000000,72.000000,144.000000
746.000000,291.000000,72.000000,144.000000
744.000000,287.000000,72.000000,144.000000
742.000000,284.000000,72.000000,144.000000
739.000000,280.000000,72.000000,144.000000
736.000000,275.000000,72.000000,144.000000
736.000000,275.000000,72.000000,144.000000
733.000000,271.000000,72.000000,144.000000
730.000000,266.000000,72.000000,144.000000
725.000000,258.500000,74.000000,149.000000
722.000000,253.500000,74.000000,149.000000
721.000000,254.500000,74.000000,149.000000
717.000000,248.500000,74.000000,149.000000
712.000000,242.500000,74.000000,149.000000
699.500000,240.500000,77.000000,153.000000
697.500000,228.500000,77.000000,153.000000
697.500000,228.500000,77.000000,153.000000
686.500000,228.500000,77.000000,153.000000
683.500000,217.500000,77.000000,153.000000
676.000000,213.500000,74.000000,149.000000
667.000000,206.500000,74.000000,149.000000
667.000000,206.500000,74.000000,149.000000
659.000000,202.000000,72.000000,144.000000
649.000000,197.000000,70.000000,140.000000
640.000000,193.000000,68.000000,136.000000
629.000000,186.000000,68.000000,136.000000
629.000000,186.000000,68.000000,136.000000
618.000000,181.000000,68.000000,136.000000
606.000000,175.000000,68.000000,136.000000
594.000000,170.000000,68.000000,136.000000
581.000000,165.000000,68.000000,136.000000
580.000000,165.000000,68.000000,136.000000
567.000000,159.000000,68.000000,136.000000
553.000000,154.000000,68.000000,136.000000
539.000000,149.000000,68.000000,136.000000
525.000000,145.000000,68.000000,136.000000
525.000000,145.000000,68.000000,136.000000
511.000000,140.000000,68.000000,136.000000
498.000000,135.000000,68.000000,136.000000
484.000000,131.000000,68.000000,136.000000
470.000000,127.000000,68.000000,136.000000
471.000000,127.000000,68.000000,136.000000
457.000000,124.000000,68.000000,136.000000
447.000000,121.000000,68.000000,136.000000
437.000000,118.000000,68.000000,136.000000
429.000000,116.000000,68.000000,136.000000
429.000000,115.000000,68.000000,136.000000
422.000000,115.000000,66.000000,132.000000
415.000000,115.000000,64.000000,128.000000
408.000000,113.000000,64.000000,128.000000
402.000000,114.500000,62.000000,125.000000
402.000000,113.500000,62.000000,125.000000
396.000000,115.500000,60.000000,121.000000
390.000000,114.500000,60.000000,121.000000
385.000000,114.500000,60.000000,121.000000
381.000000,113.500000,60.000000,121.000000
381.000000,113.500000,60.000000,121.000000
377.000000,113.500000,60.000000,121.000000
375.000000,113.500000,60.000000,121.000000
372.000000,114.500000,60.000000,121.000000
370.000000,115.500000,60.000000,121.000000
370.000000,115.500000,60.000000,121.000000
367.000000,118.500000,60.000000,121.000000
363.000000,120.500000,60.000000,121.000000
360.000000,122.500000,60.000000,121.000000
357.000000,124.500000,60.000000,121.000000
357.000000,124.500000,60.000000,121.000000
354.500000,129.500000,59.000000,117.000000
350.500000,133.500000,59.000000,117.000000
348.500000,137.500000,59.000000,117.000000
346.500000,143.000000,57.000000,114.000000
346.500000,143.000000,57.000000,114.000000
346.500000,149.500000,55.000000,111.000000
345.000000,156.500000,54.000000,107.000000
345.000000,163.500000,54.000000,107.000000
344.000000,172.000000,52.000000,104.000000
344.000000,172.000000,52.000000,104.000000
343.000000,180.000000,52.000000,104.000000
342.000000,190.000000,52.000000,104.000000
343.500000,201.500000,51.000000,101.000000
344.500000,209.500000,51.000000,101.000000
344.500000,209.500000,51.000000,101.000000
347.500000,215.500000,51.000000,101.000000
